date,deviation_pct,position_S1_thr3,position_S2_thr5,position_S3_sc10
2021-02-09,27.070093214791434,0.0,-1.0,-1.0
2021-02-10,26.228239182947032,0.0,-1.0,-1.0
2021-02-11,27.412447192915156,0.0,-1.0,-1.0
2021-02-12,28.988791958797822,0.0,-1.0,-1.0
2021-02-15,31.93388238479975,0.0,-1.0,-1.0
2021-02-16,33.210699229053354,0.0,-1.0,-1.0
2021-02-17,31.49013900515918,0.0,-1.0,-1.0
2021-02-18,28.878449324108058,0.0,-1.0,-1.0
2021-02-19,31.82331704157204,0.0,-1.0,-1.0
2021-02-20,30.8718734799994,0.0,-1.0,-1.0
2021-02-22,30.699560323069576,0.0,-1.0,-1.0
2021-02-24,28.44025230127012,0.0,-1.0,-1.0
2021-02-25,30.550312408269022,0.0,-1.0,-1.0
2021-02-26,28.8834299441358,0.0,-1.0,-1.0
2021-03-01,29.78372917889578,0.0,-1.0,-1.0
2021-03-02,30.426377648468538,0.0,-1.0,-1.0
2021-03-03,29.443167618624667,0.0,-1.0,-1.0
2021-03-04,28.43855064248193,0.0,-1.0,-1.0
2021-03-05,29.668525573810633,0.0,-1.0,-1.0
2021-03-09,32.14933501445187,0.0,-1.0,-1.0
2021-03-10,32.27419190913348,0.0,-1.0,-1.0
2021-03-11,34.279887321801894,0.0,-1.0,-1.0
2021-03-12,35.607508081504015,0.0,-1.0,-1.0
2021-03-15,37.731651828689,0.0,-1.0,-1.0
2021-03-16,37.60623380595811,0.0,-1.0,-1.0
2021-03-17,35.083249751488,0.0,-1.0,-1.0
2021-03-18,35.48899898034972,0.0,-1.0,-1.0
2021-03-19,35.249474210307575,0.0,-1.0,-1.0
2021-03-22,36.06888748499178,0.0,-1.0,-1.0
2021-03-23,37.23788745822496,0.0,-1.0,-1.0
2021-03-24,37.130680470663904,0.0,-1.0,-1.0
2021-03-25,34.182810712667,0.0,-1.0,-1.0
2021-03-26,34.50588107480053,0.0,-1.0,-1.0
2021-03-29,35.83578566264145,0.0,-1.0,-1.0
2021-03-30,36.45205370975102,0.0,-1.0,-1.0
2021-03-31,36.15856309857821,0.0,-1.0,-1.0
2021-04-01,36.14300208816543,0.0,-1.0,-1.0
2021-04-02,36.98272209125986,0.0,-1.0,-1.0
2021-04-05,35.367528570201024,0.0,-1.0,-1.0
2021-04-06,35.909062738630816,0.0,-1.0,-1.0
2021-04-07,36.33776102214685,0.0,-1.0,-1.0
2021-04-08,36.817752031685934,0.0,-1.0,-1.0
2021-04-09,35.78617515239628,0.0,-1.0,-1.0
2021-04-12,36.51644422371558,0.0,-1.0,-1.0
2021-04-13,36.477524928188096,0.0,-1.0,-1.0
2021-04-14,35.851326862325664,0.0,-1.0,-1.0
2021-04-15,35.808044137840135,0.0,-1.0,-1.0
2021-04-16,35.37521728385011,0.0,-1.0,-1.0
2021-04-19,35.09872037589936,0.0,-1.0,-1.0
2021-04-20,34.57500336297039,0.0,-1.0,-1.0
2021-04-21,33.992702718735025,0.0,-1.0,-1.0
2021-04-22,34.40125748809966,0.0,-1.0,-1.0
2021-04-23,33.99684542509558,0.0,-1.0,-1.0
2021-04-26,34.08807346170528,0.0,-1.0,-1.0
2021-04-27,33.767775557019554,0.0,-1.0,-1.0
2021-04-28,32.983140312411564,0.0,-1.0,-1.0
2021-04-29,32.29484920716341,0.0,-1.0,-1.0
2021-04-30,31.097156928093163,0.0,-1.0,-1.0
2021-05-04,31.77355757722409,0.0,-1.0,-1.0
2021-05-05,33.998786159507844,0.0,-1.0,-1.0
2021-05-06,34.112394507935086,0.0,-1.0,-1.0
2021-05-07,34.68719057800955,0.0,-1.0,-1.0
2021-05-10,35.073743610408,0.0,-1.0,-1.0
2021-05-11,33.81143880674389,0.0,-1.0,-1.0
2021-05-12,34.04757574540371,0.0,-1.0,-1.0
2021-05-13,33.864776263598,0.0,-1.0,-1.0
2021-05-14,33.202427906574016,0.0,-1.0,-1.0
2021-05-17,33.331361189477306,0.0,-1.0,-1.0
2021-05-18,34.78108142968135,0.0,-1.0,-1.0
2021-05-19,33.17312394051588,0.0,-1.0,-1.0
2021-05-20,32.60674791290625,0.0,-1.0,-1.0
2021-05-21,33.21758435271156,0.0,-1.0,-1.0
2021-05-24,33.368881696660765,0.0,-1.0,-1.0
2021-05-25,34.20935942421022,0.0,-1.0,-1.0
2021-05-26,34.70336516837329,0.0,-1.0,-1.0
2021-05-27,35.949989590529526,0.0,-1.0,-1.0
2021-05-28,35.364908698514874,0.0,-1.0,-1.0
2021-05-31,35.26461518603681,0.0,-1.0,-1.0
2021-06-01,36.75237306768766,0.0,-1.0,-1.0
2021-06-02,38.86252053994548,0.0,-1.0,-1.0
2021-06-03,38.48536894823245,0.0,-1.0,-1.0
2021-06-04,39.03063537178979,0.0,-1.0,-1.0
2021-06-07,39.92533357908845,0.0,-1.0,-1.0
2021-06-08,40.12921640415621,0.0,-1.0,-1.0
2021-06-09,41.2556912557106,0.0,-1.0,-1.0
2021-06-10,40.13867591608429,0.0,-1.0,-1.0
2021-06-11,39.69242435635976,0.0,-1.0,-1.0
2021-06-14,40.0401949110065,0.0,-1.0,-1.0
2021-06-15,39.52985719875346,0.0,-1.0,-1.0
2021-06-16,40.24546861950067,0.0,-1.0,-1.0
2021-06-17,39.13877259216716,0.0,-1.0,-1.0
2021-06-18,37.7370894624014,0.0,-1.0,-1.0
2021-06-21,38.29988158874107,0.0,-1.0,-1.0
2021-06-22,38.53055718781449,0.0,-1.0,-1.0
2021-06-23,38.475897512791214,0.0,-1.0,-1.0
2021-06-24,37.77279487040326,0.0,-1.0,-1.0
2021-06-25,37.98764899761045,0.0,-1.0,-1.0
2021-06-28,38.47332561074457,0.0,-1.0,-1.0
2021-06-29,37.89769156941916,0.0,-1.0,-1.0
2021-06-30,39.285481196579376,0.0,-1.0,-1.0
2021-07-01,39.93676371424808,0.0,-1.0,-1.0
2021-07-02,39.83206919428142,0.0,-1.0,-1.0
2021-07-05,39.96667973478614,0.0,-1.0,-1.0
2021-07-06,40.203540645297565,0.0,-1.0,-1.0
2021-07-07,40.37895541275531,0.0,-1.0,-1.0
2021-07-08,39.4676352020886,0.0,-1.0,-1.0
2021-07-09,38.675295791602004,0.0,-1.0,-1.0
2021-07-12,39.30631517823624,0.0,-1.0,-1.0
2021-07-13,39.031183231263,0.0,-1.0,-1.0
2021-07-14,37.25081988280117,0.0,-1.0,-1.0
2021-07-15,35.63002662524395,0.0,-1.0,-1.0
2021-07-16,34.14164017087686,0.0,-1.0,-1.0
2021-07-19,31.389313120771178,0.0,-1.0,-1.0
2021-07-20,30.802361796197996,0.0,-1.0,-1.0
2021-07-21,30.453164624520966,0.0,-1.0,-1.0
2021-07-22,30.528884923394205,0.0,-1.0,-1.0
2021-07-23,29.652500340551313,0.0,-1.0,-1.0
2021-07-26,30.13772877732579,0.0,-1.0,-1.0
2021-07-27,28.9076050258833,0.0,-1.0,-1.0
2021-07-28,30.19976909403672,0.0,-1.0,-1.0
2021-07-29,30.93426213522332,0.0,-1.0,-1.0
2021-07-30,29.423226741280374,0.0,-1.0,-1.0
2021-08-02,30.247752129071117,0.0,-1.0,-1.0
2021-08-03,30.450235446425687,0.0,-1.0,-1.0
2021-08-04,31.060418157762413,0.0,-1.0,-1.0
2021-08-05,31.605786049125605,0.0,-1.0,-1.0
2021-08-06,30.733557084832675,0.0,-1.0,-1.0
2021-08-09,32.06465064860875,0.0,-1.0,-1.0
2021-08-10,33.229183712432246,0.0,-1.0,-1.0
2021-08-11,33.485170604967315,0.0,-1.0,-1.0
2021-08-12,33.88024527242144,0.0,-1.0,-1.0
2021-08-13,32.70596975584314,0.0,-1.0,-1.0
2021-08-16,32.71092496842858,0.0,-1.0,-1.0
2021-08-17,33.908200089421484,0.0,-1.0,-1.0
2021-08-18,33.52432059666546,0.0,-1.0,-1.0
2021-08-19,31.248073470780046,0.0,-1.0,-1.0
2021-08-20,30.449713714917117,0.0,-1.0,-1.0
2021-08-23,32.18060011477715,0.0,-1.0,-1.0
2021-08-24,32.51949653431152,0.0,-1.0,-1.0
2021-08-25,32.29911733014157,0.0,-1.0,-1.0
2021-08-26,31.705399381069732,0.0,-1.0,-1.0
2021-08-27,32.20428570642247,0.0,-1.0,-1.0
2021-08-30,33.6186754079703,0.0,-1.0,-1.0
2021-08-31,32.922000863651334,0.0,-1.0,-1.0
2021-09-01,34.592465194306676,0.0,-1.0,-1.0
2021-09-02,35.63590606385014,0.0,-1.0,-1.0
2021-09-03,35.64319219999184,0.0,-1.0,-1.0
2021-09-06,36.81596566798832,0.0,-1.0,-1.0
2021-09-07,36.31677339416337,0.0,-1.0,-1.0
2021-09-08,36.432742801930516,0.0,-1.0,-1.0
2021-09-09,35.48916703578067,0.0,-1.0,-1.0
2021-09-10,35.16568410216383,0.0,-1.0,-1.0
2021-09-13,36.35439082132097,0.0,-1.0,-1.0
2021-09-14,37.22132045827995,0.0,-1.0,-1.0
2021-09-15,38.044082197843785,0.0,-1.0,-1.0
2021-09-16,37.35769609864792,0.0,-1.0,-1.0
2021-09-17,37.15839412697013,0.0,-1.0,-1.0
2021-09-20,35.9727518804581,0.0,-1.0,-1.0
2021-09-21,35.63696242528125,0.0,-1.0,-1.0
2021-09-22,37.3180069043292,0.0,-1.0,-1.0
2021-09-23,38.67052240927427,0.0,-1.0,-1.0
2021-09-24,38.9580171346781,0.0,-1.0,-1.0
2021-09-27,40.52003581556616,0.0,-1.0,-1.0
2021-09-28,39.80925315617569,0.0,-1.0,-1.0
2021-09-29,39.14537105092813,0.0,-1.0,-1.0
2021-09-30,41.19632146416385,0.0,-1.0,-1.0
2021-10-01,40.698734643780135,0.0,-1.0,-1.0
2021-10-04,42.683392313336995,0.0,-1.0,-1.0
2021-10-05,48.07693880253421,0.0,-1.0,-1.0
2021-10-06,46.39411200464958,0.0,-1.0,-1.0
2021-10-07,46.735878491608275,0.0,-1.0,-1.0
2021-10-08,46.121810670761135,0.0,-1.0,-1.0
2021-10-11,47.84259255259844,0.0,-1.0,-1.0
2021-10-12,47.162351174262085,0.0,-1.0,-1.0
2021-10-13,45.6538213090508,0.0,-1.0,-1.0
2021-10-14,45.71186375669796,0.0,-1.0,-1.0
2021-10-15,46.0151012602245,0.0,-1.0,-1.0
2021-10-18,46.31222686798062,0.0,-1.0,-1.0
2021-10-19,46.670872007979725,0.0,-1.0,-1.0
2021-10-20,47.18852676593372,0.0,-1.0,-1.0
2021-10-21,45.484737559485325,0.0,-1.0,-1.0
2021-10-22,48.02925759028789,0.0,-1.0,-1.0
2021-10-25,53.78205356980792,0.0,-1.0,-1.0
2021-10-26,53.33912880969678,0.0,-1.0,-1.0
2021-10-27,52.0489932775958,0.0,-1.0,-1.0
2021-10-28,53.5035083270093,0.0,-1.0,-1.0
2021-10-29,51.53735185972075,0.0,-1.0,-1.0
2021-11-01,54.91095353454114,0.0,-1.0,-1.0
2021-11-02,53.87676313176284,0.0,-1.0,-1.0
2021-11-03,52.88036096582771,0.0,-1.0,-1.0
2021-11-05,51.85456113631781,0.0,-1.0,-1.0
2021-11-08,52.062160260981315,0.0,-1.0,-1.0
2021-11-09,49.31216686021634,0.0,-1.0,-1.0
2021-11-10,48.15246641186148,0.0,-1.0,-1.0
2021-11-11,47.896430807083966,0.0,-1.0,-1.0
2021-11-12,46.23832998641686,0.0,-1.0,-1.0
2021-11-15,47.49372803534702,0.0,-1.0,-1.0
2021-11-16,48.09401196133043,0.0,-1.0,-1.0
2021-11-17,48.72258471070836,0.0,-1.0,-1.0
2021-11-18,48.011452264196805,0.0,-1.0,-1.0
2021-11-19,45.6620547603519,0.0,-1.0,-1.0
2021-11-22,43.692896037971884,0.0,-1.0,-1.0
2021-11-23,47.40972786469928,0.0,-1.0,-1.0
2021-11-24,45.24856699102495,0.0,-1.0,-1.0
2021-11-25,43.25635897530245,0.0,-1.0,-1.0
2021-11-26,37.878678243934985,0.0,-1.0,-1.0
2021-11-29,38.31798296115678,0.0,-1.0,-1.0
2021-11-30,38.38119950194938,0.0,-1.0,-1.0
2021-12-01,40.78331336225103,0.0,-1.0,-1.0
2021-12-02,40.323452351957975,0.0,-1.0,-1.0
2021-12-03,38.79177561173215,0.0,-1.0,-1.0
2021-12-06,36.22412172536911,0.0,-1.0,-1.0
2021-12-07,38.77347844616952,0.0,-1.0,-1.0
2021-12-08,35.118248844542,0.0,-1.0,-1.0
2021-12-09,35.57613410382723,0.0,-1.0,-1.0
2021-12-10,33.246673689027226,0.0,-1.0,-1.0
2021-12-13,28.605291030766054,0.0,-1.0,-1.0
2021-12-14,28.780616398527293,0.0,-1.0,-1.0
2021-12-15,28.7185252813686,0.0,-1.0,-1.0
2021-12-16,32.66544223999561,0.0,-1.0,-1.0
2021-12-17,30.31403498542211,0.0,-1.0,-1.0
2021-12-20,28.41801304548026,0.0,-1.0,-1.0
2021-12-21,29.22826256723137,0.0,-1.0,-1.0
2021-12-22,30.1508917996236,0.0,-1.0,-1.0
2021-12-23,28.188929225496384,0.0,-1.0,-1.0
2021-12-24,27.185268689629627,0.0,-1.0,-1.0
2021-12-27,28.823178870582367,0.0,-1.0,-1.0
2021-12-28,29.690902768472927,0.0,-1.0,-1.0
2021-12-29,28.543620475251117,0.0,-1.0,-1.0
2021-12-30,29.484972159120137,0.0,-1.0,-1.0
2022-01-03,30.272772189560527,0.0,-1.0,-1.0
2022-01-04,30.95224254272395,0.0,-1.0,-1.0
2022-01-05,28.299445042907468,0.0,-1.0,-1.0
2022-01-06,28.26302710199069,0.0,-1.0,-1.0
2022-01-07,28.721107966725977,0.0,-1.0,-1.0
2022-01-10,29.471764953344138,0.0,-1.0,-1.0
2022-01-11,32.9808369545179,0.0,-1.0,-1.0
2022-01-12,34.96695963379257,0.0,-1.0,-1.0
2022-01-13,33.580186250697054,0.0,-1.0,-1.0
2022-01-14,33.129084169234304,0.0,-1.0,-1.0
2022-01-17,32.97228764844999,0.0,-1.0,-1.0
2022-01-18,24.020945344730826,0.0,-1.0,-1.0
2022-01-19,25.879114864434506,0.0,-1.0,-1.0
2022-01-20,29.429324981098425,0.0,-1.0,-1.0
2022-01-21,27.49273393490761,0.0,-1.0,-1.0
2022-01-24,22.984918613368666,0.0,-1.0,-1.0
2022-01-25,24.027227188158218,0.0,-1.0,-1.0
2022-01-26,27.197082333790835,0.0,-1.0,-1.0
2022-01-27,27.35419887806476,0.0,-1.0,-1.0
2022-01-28,28.44767085057962,0.0,-1.0,-1.0
2022-01-31,28.79476832616956,0.0,-1.0,-1.0
2022-02-01,29.11661607399001,0.0,-1.0,-1.0
2022-02-02,27.766490049800364,0.0,-1.0,-1.0
2022-02-03,24.90951137387063,0.0,-1.0,-1.0
2022-02-04,24.2584424978058,0.0,-1.0,-1.0
2022-02-07,24.16615268220561,0.0,-1.0,-1.0
2022-02-08,26.670702465860852,0.0,-1.0,-1.0
2022-02-09,29.432985573182393,0.0,-1.0,-1.0
2022-02-10,29.924483730541663,0.0,-1.0,-1.0
2022-02-11,30.66016829536389,0.0,-1.0,-1.0
2022-02-14,32.234344557237726,0.0,-1.0,-1.0
2022-02-15,32.33269792040163,0.0,-1.0,-1.0
2022-02-16,32.38648924331957,0.0,-1.0,-1.0
2022-02-17,28.102479533134517,0.0,-1.0,-1.0
2022-02-18,24.01658344920399,0.0,-1.0,-1.0
2022-02-21,18.935173674204897,0.0,-1.0,-1.0
2022-02-22,23.197791013295888,0.0,-1.0,-1.0
2022-02-24,15.818547788940185,0.0,-1.0,-1.0
2022-02-25,18.04411170674589,0.0,-1.0,-1.0
2022-03-24,26.272666621737507,0.0,-1.0,-1.0
2022-03-25,18.34502559928961,0.0,-1.0,-1.0
2022-03-28,14.872013471308154,0.0,-1.0,-1.0
2022-03-29,5.730738741951091,0.0,-1.0,-1.0
2022-03-30,4.009510139222727,0.0,-1.0,-0.5730738741951091
2022-03-31,4.424362055658482,0.0,0.0,-0.4009510139222727
2022-04-01,10.09635703569327,0.0,0.0,-0.4424362055658482
2022-04-04,13.539931942964323,0.0,-1.0,-1.0
2022-04-05,6.857443845945443,0.0,-1.0,-1.0
2022-04-06,4.984803353674061,0.0,-1.0,-0.6857443845945443
2022-04-07,4.907490345015342,0.0,0.0,-0.4984803353674061
2022-04-08,-6.7535946394921,0.0,0.0,-0.4907490345015342
2022-04-11,-9.198559945071283,1.0,1.0,0.67535946394921
2022-04-12,-9.843958189030433,1.0,1.0,0.9198559945071283
2022-04-13,-12.020153699882163,1.0,1.0,0.9843958189030433
2022-04-14,-16.547292967205063,1.0,1.0,1.0
2022-04-15,-15.823301812788682,1.0,1.0,1.0
2022-04-18,-21.573705149457655,1.0,1.0,1.0
2022-04-19,-23.564917347856472,1.0,1.0,1.0
2022-04-20,-24.661289113676798,1.0,1.0,1.0
2022-04-21,-28.241419000830938,1.0,1.0,1.0
2022-04-22,-29.16916940069826,1.0,1.0,1.0
2022-04-25,-30.316194584022462,1.0,1.0,1.0
2022-04-26,-27.483176468931013,1.0,1.0,1.0
2022-04-27,-22.6516314092575,1.0,1.0,1.0
2022-04-28,-22.924170296686075,1.0,1.0,1.0
2022-04-29,-21.772588958312266,1.0,1.0,1.0
2022-05-04,-23.883403939580315,1.0,1.0,1.0
2022-05-05,-21.551896332283004,1.0,1.0,1.0
2022-05-06,-22.0527726865983,1.0,1.0,1.0
2022-05-11,-21.97881764178976,1.0,1.0,1.0
2022-05-12,-24.525583019412245,1.0,1.0,1.0
2022-05-13,-24.62852583805555,1.0,1.0,1.0
2022-05-16,-22.12857473157802,1.0,1.0,1.0
2022-05-17,-21.0714616683657,1.0,1.0,1.0
2022-05-18,-19.4922632524379,1.0,1.0,1.0
2022-05-19,-20.686872636517496,1.0,1.0,1.0
2022-05-20,-22.779676534326633,1.0,1.0,1.0
2022-05-23,-24.563210749727705,1.0,1.0,1.0
2022-05-24,-24.753977633354907,1.0,1.0,1.0
2022-05-25,-26.98167320766782,1.0,1.0,1.0
2022-05-26,-25.40862675851524,1.0,1.0,1.0
2022-05-27,-24.87282558253755,1.0,1.0,1.0
2022-05-30,-24.694834860225555,1.0,1.0,1.0
2022-05-31,-26.483264489330736,1.0,1.0,1.0
2022-06-01,-28.39477018432367,1.0,1.0,1.0
2022-06-02,-29.79645567717405,1.0,1.0,1.0
2022-06-03,-31.311297066516886,1.0,1.0,1.0
2022-06-06,-32.21086311834015,1.0,1.0,1.0
2022-06-07,-31.871904616559544,1.0,1.0,1.0
2022-06-08,-30.882146279493682,1.0,1.0,1.0
2022-06-09,-31.828619835996363,1.0,1.0,1.0
2022-06-10,-31.992542249263657,1.0,1.0,1.0
2022-06-14,-31.597030344947065,1.0,1.0,1.0
2022-06-15,-30.715270194064594,1.0,1.0,1.0
2022-06-16,-29.39114389097378,1.0,1.0,1.0
2022-06-17,-29.67159393958523,1.0,1.0,1.0
2022-06-20,-28.1396483599896,1.0,1.0,1.0
2022-06-21,-29.867408160294694,1.0,1.0,1.0
2022-06-22,-29.023711176053425,1.0,1.0,1.0
2022-06-23,-28.92909775314969,1.0,1.0,1.0
2022-06-24,-29.512624862760095,1.0,1.0,1.0
2022-06-27,-29.165627693728602,1.0,1.0,1.0
2022-06-28,-28.960815035179245,1.0,1.0,1.0
2022-06-29,-29.21511934584612,1.0,1.0,1.0
2022-06-30,-33.285230754244544,1.0,1.0,1.0
2022-07-01,-32.55868085916052,1.0,1.0,1.0
2022-07-04,-31.790161859309364,1.0,1.0,1.0
2022-07-05,-30.577615238900847,1.0,1.0,1.0
2022-07-06,-30.64745416060117,1.0,1.0,1.0
2022-07-07,-30.714000590389002,1.0,1.0,1.0
2022-07-08,-30.788282448036142,1.0,1.0,1.0
2022-07-11,-32.324208833394806,1.0,1.0,1.0
2022-07-12,-32.48874227393907,1.0,1.0,1.0
2022-07-13,-33.96154923136822,1.0,1.0,1.0
2022-07-14,-33.934474066557655,1.0,1.0,1.0
2022-07-15,-32.131392141069234,1.0,1.0,1.0
2022-07-18,-31.851380678364684,1.0,1.0,1.0
2022-07-19,-32.3387602406643,1.0,1.0,1.0
2022-07-20,-32.23566639822781,1.0,1.0,1.0
2022-07-21,-33.427012211886854,1.0,1.0,1.0
2022-07-22,-33.45708763841302,1.0,1.0,1.0
2022-07-25,-32.16230110870579,1.0,1.0,1.0
2022-07-26,-30.123291472932145,1.0,1.0,1.0
2022-07-27,-29.883524040529906,1.0,1.0,1.0
2022-07-28,-30.266112914953613,1.0,1.0,1.0
2022-07-29,-29.43943665036034,1.0,1.0,1.0
2022-08-01,-30.372633741753987,1.0,1.0,1.0
2022-08-02,-31.414736841035882,1.0,1.0,1.0
2022-08-03,-31.578825569917534,1.0,1.0,1.0
2022-08-04,-31.669753942035626,1.0,1.0,1.0
2022-08-05,-32.85834630961644,1.0,1.0,1.0
2022-08-08,-31.5904230543093,1.0,1.0,1.0
2022-08-09,-30.124095112474848,1.0,1.0,1.0
2022-08-10,-29.30247277216389,1.0,1.0,1.0
2022-08-11,-28.97568443317079,1.0,1.0,1.0
2022-08-12,-28.32477443965319,1.0,1.0,1.0
2022-08-15,-27.67919874485384,1.0,1.0,1.0
2022-08-16,-26.102853450869635,1.0,1.0,1.0
2022-08-17,-26.571826841437773,1.0,1.0,1.0
2022-08-18,-26.245372307911207,1.0,1.0,1.0
2022-08-19,-25.641044230709255,1.0,1.0,1.0
2022-08-22,-24.216972360646018,1.0,1.0,1.0
2022-08-23,-22.95914323259772,1.0,1.0,1.0
2022-08-24,-23.45176436030011,1.0,1.0,1.0
2022-08-25,-23.549781412660252,1.0,1.0,1.0
2022-08-26,-22.775495414598023,1.0,1.0,1.0
2022-08-29,-22.01187692016141,1.0,1.0,1.0
2022-08-30,-21.433780578505456,1.0,1.0,1.0
2022-08-31,-18.347422443008366,1.0,1.0,1.0
2022-09-01,-16.8638561665831,1.0,1.0,1.0
2022-09-02,-16.821414825853097,1.0,1.0,1.0
2022-09-05,-16.625352446520925,1.0,1.0,1.0
2022-09-06,-18.585298689828544,1.0,1.0,1.0
2022-09-07,-19.402379689396565,1.0,1.0,1.0
2022-09-08,-18.86202145432405,1.0,1.0,1.0
2022-09-09,-17.456867131184406,1.0,1.0,1.0
2022-09-12,-16.83066563892186,1.0,1.0,1.0
2022-09-13,-16.242544404315762,1.0,1.0,1.0
2022-09-14,-16.761547849527748,1.0,1.0,1.0
2022-09-15,-16.362929423201212,1.0,1.0,1.0
2022-09-16,-15.74644920359638,1.0,1.0,1.0
2022-09-19,-14.4194181033516,1.0,1.0,1.0
2022-09-20,-17.461631547041346,1.0,1.0,1.0
2022-09-21,-21.25846065563063,1.0,1.0,1.0
2022-09-22,-16.373672617582503,1.0,1.0,1.0
2022-09-23,-19.222741583020444,1.0,1.0,1.0
2022-09-26,-23.59787477886288,1.0,1.0,1.0
2022-09-27,-24.148732152156192,1.0,1.0,1.0
2022-09-28,-21.704734191180453,1.0,1.0,1.0
2022-09-29,-20.24678469770742,1.0,1.0,1.0
2022-09-30,-18.81953386484383,1.0,1.0,1.0
2022-10-03,-18.952445036298858,1.0,1.0,1.0
2022-10-04,-19.400658162331364,1.0,1.0,1.0
2022-10-05,-19.716702813308807,1.0,1.0,1.0
2022-10-06,-21.294914558330312,1.0,1.0,1.0
2022-10-07,-24.077372420363872,1.0,1.0,1.0
2022-10-10,-23.957089489504433,1.0,1.0,1.0
2022-10-11,-23.90247811091084,1.0,1.0,1.0
2022-10-12,-24.258674537353887,1.0,1.0,1.0
2022-10-13,-24.66673103742385,1.0,1.0,1.0
2022-10-14,-24.94459595526394,1.0,1.0,1.0
2022-10-17,-23.24208413999831,1.0,1.0,1.0
2022-10-18,-22.519236617906525,1.0,1.0,1.0
2022-10-19,-24.82626117029607,1.0,1.0,1.0
2022-10-20,-23.27841629690772,1.0,1.0,1.0
2022-10-21,-22.825687651537187,1.0,1.0,1.0
2022-10-24,-22.08267687135528,1.0,1.0,1.0
2022-10-25,-19.5998308047129,1.0,1.0,1.0
2022-10-26,-19.41605816793327,1.0,1.0,1.0
2022-10-27,-17.083330779607454,1.0,1.0,1.0
2022-10-28,-17.064842893572397,1.0,1.0,1.0
2022-10-31,-16.100335905720165,1.0,1.0,1.0
2022-11-01,-15.704892918302315,1.0,1.0,1.0
2022-11-02,-14.827555888879685,1.0,1.0,1.0
2022-11-03,-15.778046115855515,1.0,1.0,1.0
2022-11-07,-13.21766056672442,1.0,1.0,1.0
2022-11-08,-12.027649570263998,1.0,1.0,1.0
2022-11-09,-14.64809841460002,1.0,1.0,1.0
2022-11-10,-13.741921567308513,1.0,1.0,1.0
2022-11-11,-13.597352945156583,1.0,1.0,1.0
2022-11-14,-11.657976404942039,1.0,1.0,1.0
2022-11-15,-13.128367696771425,1.0,1.0,1.0
2022-11-16,-14.171587468104052,1.0,1.0,1.0
2022-11-17,-14.912895711193997,1.0,1.0,1.0
2022-11-18,-15.362831347806038,1.0,1.0,1.0
2022-11-21,-16.602684606255803,1.0,1.0,1.0
2022-11-22,-15.555313959292539,1.0,1.0,1.0
2022-11-23,-14.811998159770424,1.0,1.0,1.0
2022-11-24,-15.08602368591504,1.0,1.0,1.0
2022-11-25,-15.800660365295672,1.0,1.0,1.0
2022-11-28,-16.027289128571155,1.0,1.0,1.0
2022-11-29,-15.31313458443263,1.0,1.0,1.0
2022-11-30,-15.862107808821657,1.0,1.0,1.0
2022-12-01,-15.164706294804642,1.0,1.0,1.0
2022-12-02,-15.060260744659605,1.0,1.0,1.0
2022-12-05,-13.533660402644177,1.0,1.0,1.0
2022-12-06,-13.97894557146494,1.0,1.0,1.0
2022-12-07,-14.331164446649613,1.0,1.0,1.0
2022-12-08,-15.250879605959666,1.0,1.0,1.0
2022-12-09,-15.287620559083603,1.0,1.0,1.0
2022-12-12,-15.435544193572404,1.0,1.0,1.0
2022-12-13,-15.478625899946262,1.0,1.0,1.0
2022-12-14,-15.786053432918667,1.0,1.0,1.0
2022-12-15,-16.8166264752036,1.0,1.0,1.0
2022-12-16,-16.48240271950131,1.0,1.0,1.0
2022-12-19,-16.360602434796768,1.0,1.0,1.0
2022-12-20,-16.395688571122946,1.0,1.0,1.0
2022-12-21,-16.735945781018934,1.0,1.0,1.0
2022-12-22,-16.652559315773562,1.0,1.0,1.0
2022-12-23,-16.879037155799615,1.0,1.0,1.0
2022-12-26,-16.540832057983767,1.0,1.0,1.0
2022-12-27,-15.231180614274177,1.0,1.0,1.0
2022-12-28,-16.281098123661565,1.0,1.0,1.0
2022-12-29,-16.01943785951423,1.0,1.0,1.0
2022-12-30,-15.975835163872432,1.0,1.0,1.0
2023-01-03,-16.178282732359484,1.0,1.0,1.0
2023-01-04,-16.617158915734485,1.0,1.0,1.0
2023-01-05,-17.383367388316962,1.0,1.0,1.0
2023-01-06,-16.492924233171603,1.0,1.0,1.0
2023-01-09,-15.753870508989454,1.0,1.0,1.0
2023-01-10,-15.982073594052814,1.0,1.0,1.0
2023-01-11,-14.489172218329504,1.0,1.0,1.0
2023-01-12,-14.694747962606202,1.0,1.0,1.0
2023-01-13,-14.345129101891418,1.0,1.0,1.0
2023-01-16,-13.569509625637345,1.0,1.0,1.0
2023-01-17,-14.979143526377815,1.0,1.0,1.0
2023-01-18,-15.056302216666994,1.0,1.0,1.0
2023-01-19,-16.018440469779005,1.0,1.0,1.0
2023-01-20,-16.23631886660465,1.0,1.0,1.0
2023-01-23,-15.536467475507465,1.0,1.0,1.0
2023-01-24,-15.846977674564878,1.0,1.0,1.0
2023-01-25,-16.154657705771193,1.0,1.0,1.0
2023-01-26,-16.154221407618863,1.0,1.0,1.0
2023-01-27,-15.419029170822562,1.0,1.0,1.0
2023-01-30,-14.410767040705574,1.0,1.0,1.0
2023-01-31,-14.24629624364977,1.0,1.0,1.0
2023-02-01,-14.138456007606571,1.0,1.0,1.0
